0,1
.,O
Dalam,O
dakwaan,O
Sjahril,U-PERSON
",",O
uang,O
itu,O
belum,O
sempat,O
diserahkan,O
lantaran,O
Susno,U-PERSON
tak,O
lagi,O
menjabat,O
Kabareskrim,O
Polri,O
.,O
Terkait,O
kasus,O
PT,O
SAL,O
",",O
Susno,U-PERSON
diduga,O
menerima,O
uang,O
Rp,B-QUANTITY
500,I-QUANTITY
juta,L-QUANTITY
dari,O
Sjahril,U-PERSON
.,O
Haposan,U-PERSON
menyerahkan,O
uang,O
itu,O
ke,O
Sjahril,U-PERSON
setelah,O
kasus,O
kliennya,O
",",O
Ho,U-PERSON
",",O
selama,O
dua,O
tahun,O
tidak,O
ditangani,O
penyidik,O
.,O
Menurut,O
Haposan,U-PERSON
",",O
Susno,U-PERSON
meminta,O
uang,O
ke,O
Sjahril,U-PERSON
.,O
Partai,B-ORGANIZATION
Demokrasi,I-ORGANIZATION
Indonesia,I-ORGANIZATION
Perjuangan,L-ORGANIZATION
menuding,O
Gubernur,O
Jawa,O
Barat,O
Ahmad,B-PERSON
Heryawan,L-PERSON
dan,O
Wakil,O
Gubernur,O
Yusuf,B-PERSON
Effendi,L-PERSON
bertanggung,O
jawab,O
terhadap,O
banyaknya,O
korupsi,O
di,O
provinsi,O
itu,O
.,O
Pelaksana,O
Harian,O
Ketua,O
Dewan,O
Perwakilan,O
Daerah,O
PDIP,O
Jawa,O
Barat,O
",",O
TB,B-PERSON
Hasanuddin,L-PERSON
",",O
menyebutkan,O
kinerja,O
pasangan,O
pemimpin,O
tersebut,O
menyumbang,O
banyaknya,O
kasus,O
korupsi,O
itu,O
.,O
"\""",O
Tentu,O
dalam,O
lima,O
tahun,O
terakhir,O
ini,O
kinerja,O
buruk,O
tersebut,O
tak,O
lepas,O
dari,O
tanggung,O
jawab,O
Ahmad,B-PERSON
Heryawan,L-PERSON
maupun,O
Dede,B-PERSON
Yusuf,L-PERSON
sebagai,O
gubernur,O
dan,O
wakil,O
gubernur,O
yang,O
menyelenggarakan,O
pemerintahan,O
yang,O
baik,O
dan,O
bersih,O
",",O
"\""",O
katanya,O
",",O
Ahad,B-TIME
",",I-TIME
11,I-TIME
November,I-TIME
2012,L-TIME
.,O
TB,U-PERSON
menyebutkan,O
",",O
Jawa,B-LOCATION
Barat,L-LOCATION
menjadi,O
salah,O
satu,O
provinsi,O
terkorup,O
versi,O
beberapa,O
lembaga,O
pegiat,O
antikorupsi,O
.,O
Misalnya,O
",",O
Indonesia,B-ORGANIZATION
Corruption,I-ORGANIZATION
Watch,L-ORGANIZATION
tahun,O
ini,O
menempatkan,O
Jawa,B-LOCATION
Barat,L-LOCATION
pada,O
peringkat,O
kelima,O
provinsi,O
terkorup,O
dengan,O
14,B-QUANTITY
kasus,I-QUANTITY
korupsi,L-QUANTITY
.,O
Saat,O
ini,O
di,O
Jawa,B-LOCATION
Barat,L-LOCATION
akan,O
bertarung,O
pasangan,O
calon,O
gubernur,O
dan,O
wakil,O
gubernur,O
yakni,O
Rieke,B-PERSON
Diah,I-PERSON
Pitaloka,L-PERSON
dan,O
Teten,B-PERSON
Masduki,L-PERSON
(,O
PDIP,O
),O
",",O
Yusuf,B-PERSON
Effendi,L-PERSON
dan,O
Lex,B-PERSON
Laksamana,L-PERSON
(,O
Demokrat,O
dan,O
PAN,O
),O
",",O
Ahmad,B-PERSON
Heryawan,L-PERSON
dan,O
Deddy,B-PERSON
Mizwar,L-PERSON
(,O
PKS,O
",",O
PPP,O
",",O
dan,O
Hanura,O
),O
",",O
serta,O
Irianto,B-PERSON
MS,I-PERSON
Syarifuddin,L-PERSON
dan,O
Tatang,B-PERSON
Farhanul,I-PERSON
Hakim,L-PERSON
(,O
Golkar,O
),O
.,O
Wakil,O
Sekretaris,O
Jenderal,O
Dewan,O
Pimpinan,O
Pusat,O
(,O
DPP,O
),O
Partai,B-ORGANIZATION
Golkar,L-ORGANIZATION
",",O
Ahmad,B-PERSON
Doli,I-PERSON
Kurnia,L-PERSON
menyatakan,O
perdebatan,O
mengenai,O
digelarnya,O
Musyawarah,O
Nasional,O
telah,O
selesai,O
.,O
Pasalnya,O
31,O
Dewan,O
Pimpinan,O
Daerah,O
(,O
DPD,O
),O
Golkar,O
telah,O
menyetujui,O
Munas,O
digelar,O
2015,O
.,O
"\""",O
DPP,O
telah,O
melakukan,O
rapat,O
konsulasi,O
antara,O
DPP,O
dengan,O
DPD,O
provinsi,O
",",O
31,O
DPD,O
provinsi,O
menyatakan,O
dalam,O
bentuk,O
tertulis,O
pelaksanaan,O
munas,O
tahun,O
2015,O
.,O
31,O
DPD,O
menyetujui,O
dari,O
33,O
DPD,O
",",O
"\""",O
ujar,O
Ahmad,U-PERSON
di,O
Galeri,B-LOCATION
Cipta,I-LOCATION
",",I-LOCATION
Cikini,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
",",O
Rabu,B-TIME
(,I-TIME
13,I-TIME
/,I-TIME
8,I-TIME
/,I-TIME
2014,I-TIME
),L-TIME
.,O
Ahmad,U-PERSON
menyatakan,O
perdebatan,O
yang,O
muncul,O
di,O
internal,O
partainya,O
memiliki,O
dasar,O
aturan,O
yang,O
jelas,O
karena,O
keduanya,O
merupakan,O
produk,O
Munas,O
.,O
Sehingga,O
",",O
kata,O
Ahmad,U-PERSON
",",O
untuk,O
menyelesaikannya,O
harus,O
melalui,O
mekanisme,O
partai,O
yang,O
sah,O
.,O
"\""",O
Dua-duanya,O
produk,O
Munas,O
",",O
kalo,O
kita,O
harus,O
memilih,O
yang,O
sama,O
dan,O
sederajat,O
harus,O
dilaksanakan,O
munas,O
juga,O
",",O
yang,O
dikenal,O
dalam,O
aturan,O
kita,O
yaitu,O
Munaslub,O
.,O
Munaslub,O
diatur,O
dalam,O
AD,O
/,O
ART,O
yaitu,O
kalau,O
ada,O
permintaan,O
dari,O
2,O
/,O
3,O
DPD,O
provinsi,O
",",O
tapi,O
ini,O
faktanya,O
31,O
DPD,O
mintanya,O
2015,O
.,O
Jadi,O
sudah,O
jelas,O
",",O
"\""",O
ujar,O
Ahmad,O
.,O
Sehinga,O
",",O
kata,O
Ahmad,O
keputusan,O
DPP,O
tidak,O
akan,O
berubah,O
mengenai,O
digelarnya,O
munas,O
karena,O
telah,O
terjadi,O
kesepakatan,O
.,O
"\""",O
Sejauh,O
ini,O
tidak,O
akan,O
berubah,O
kecuali,O
melalui,O
mekanisme,O
partai,O
yaitu,O
Munaslub,O
",",O
"\""",O
ujar,O
Ahmad,U-PERSON
.,O
Partai,B-ORGANIZATION
Persatuan,I-ORGANIZATION
Pembangunan,I-ORGANIZATION
(,I-ORGANIZATION
PPP,I-ORGANIZATION
),L-ORGANIZATION
akhirnya,O
beralih,O
ke,O
Koalisi,O
Indonesia,O
Hebat,O
(,O
KIH,O
),O
untuk,O
paket,O
pimpinan,O
MPR,O
.,O
Meskipun,O
",",O
PKS,U-ORGANIZATION
disebut,O
sudah,O
mengalah,O
untuk,O
memberikan,O
jatah,O
kursi,O
pimpinan,O
MPR,O
kepada,O
PPP,O
.,O
Hal,O
itupun,O
memicu,O
reaksi,O
dari,O
Partai,B-ORGANIZATION
Keadilan,I-ORGANIZATION
Sejahtera,I-ORGANIZATION
(,I-ORGANIZATION
PKS,I-ORGANIZATION
),L-ORGANIZATION
.,O
"\""",O
Kalau,O
enggak,O
berubah,O
bukan,O
PPP,O
namanya,O
",",O
"\""",O
kata,O
Ketua,O
DPP,O
PKS,O
Nasir,B-PERSON
Djamil,L-PERSON
di,O
Gedung,B-LOCATION
DPR,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
",",O
Selasa,B-TIME
(,I-TIME
7,I-TIME
/,I-TIME
10,I-TIME
/,I-TIME
2014,I-TIME
),L-TIME
.,O
Ketika,O
ditanyakan,O
apakah,O
ada,O
kesepakatan,O
yang,O
tidak,O
tercapai,O
antara,O
PPP,O
dengan,O
Koalisi,O
Merah,O
Putih,O
(,O
KMP,O
),O
",",O
Nasir,U-PERSON
enggan,O
menjawabnya,O
.,O
"\""",O
Kalau,O
itu,O
tanya,O
PPP,O
saja,O
",",O
"\""",O
ujar,O
Nasir,U-PERSON
sambil,O
memasuki,O
ruang,O
rapat,O
konsultasi,O
pimpinan,O
fraksi,O
dan,O
kelompok,O
DPD,O
.,O
Sementara,O
Ketua,O
DPP,O
PKS,O
Aboebakar,B-PERSON
Al,I-PERSON
Habsy,L-PERSON
membantah,O
pihaknya,O
mengalah,O
kepada,O
PPP,O
untuk,O
kursi,O
pimpinan,O
MPR,O
.,O
"\""",O
Soal,O
kursi,O
MPR,O
bukan,O
mengalah,O
",",O
PPP,O
sudah,O
beralih,O
ke,O
KIH,O
",",O
"\""",O
katanya,O
.,O
Wakil,O
Ketua,O
Umum,O
Partai,B-ORGANIZATION
Persatuan,I-ORGANIZATION
Pembangunan,L-ORGANIZATION
Hajrul,B-PERSON
Azwar,L-PERSON
mengatakan,O
artis,O
seksi,O
Angel,B-PERSON
Lelga,L-PERSON
sudah,O
taubat,O
nasuha,O
.,O
Oleh,O
sebab,O
itu,O
",",O
PPP,U-ORGANIZATION
pun,O
menerima,O
Angel,U-PERSON
sebagai,O
calon,O
legislator,O
mereka,O
.,O
"\""",O
Angel,U-PERSON
sudah,O
taubat,O
nasuha,O
",",O
"\""",O
kata,O
Hajrul,U-PERSON
di,O
komplek,B-LOCATION
DPR,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
",",O
Selasa,B-TIME
",",I-TIME
4,I-TIME
Februari,I-TIME
201,I-TIME
.,L-TIME
.,O
Hajrul,U-PERSON
mengakui,O
citra,O
Angel,B-PERSON
Lelga,L-PERSON
yang,O
melekat,O
di,O
masyarakat,O
adalah,O
seorang,O
artis,O
yang,O
kerap,O
tampil,O
"\""",O
berani,O
"\""",O
.,O
Citra,O
itu,O
sangat,O
bertolak,O
belakang,O
dengan,O
PPP,O
sebagai,O
partai,O
Islam,O
.,O
"\""",O
Angel,U-PERSON
sudah,O
berhijab,O
.,O
Allah,O
telah,O
mengampuninya,O
karena,O
Dia,O
Maha,O
Pengampun,O
",",O
"\""",O
kata,O
Hajrul,U-PERSON
.,O
Menurut,O
Hajrul,U-PERSON
",",O
partainya,O
tak,O
mempermasalahkan,O
latar,O
belakang,O
Angel,U-PERSON
yang,O
awam,O
politik,O
.,O
Angel,U-PERSON
",",O
kata,O
Hajrul,U-PERSON
",",O
sudah,O
cukup,O
paham,O
dengan,O
garis,O
politik,O
dan,O
ideologi,O
PPP,O
.,O
Angel,B-PERSON
Lelga,L-PERSON
saat,O
ini,O
tercatat,O
sebagai,O
calon,O
legislatif,O
DPR,O
dari,O
PPP,O
.,O
Perempuan,O
yang,O
pernah,O
diisukan,O
menikah,O
siri,O
dengan,O
dengan,O
raja,O
dangdut,O
Rhoma,B-PERSON
Irama,L-PERSON
itu,O
maju,O
di,O
daerah,O
pemilihan,O
Jawa,O
Tengah,O
V,O
dengan,O
nomor,O
urut,O
1,O
.,O
Mantan,O
Gubernur,O
DKI,O
Jakarta,O
Sutiyoso,U-PERSON
mengaku,O
tidak,O
begitu,O
ngoyo,O
jadi,O
presiden,O
karena,O
dia,O
berprinsip,O
",",O
siapa,O
pun,O
yang,O
menjadi,O
presiden,O
harus,O
mampu,O
mengubah,O
kondisi,O
negeri,O
ini,O
menjadi,O
lebih,O
baik,O
dan,O
rakyatnya,O
lebih,O
sejahtera,O
.,O
"\""",O
Jangan,O
salah,O
",",O
saya,O
enggak,O
ngoyo,O
-,O
ngoyo,O
amat,O
jadi,O
presiden,O
karena,O
prinsip,O
saya,O
",",O
siapa,O
pun,O
jadi,O
harus,O
bisa,O
merubah,O
negeri,O
ini,O
lebih,O
sejahtera,O
",",O
lebih,O
bermartabat,O
",",O
dan,O
disegani,O
negara,O
dan,O
bangsa,O
lain,O
",",O
"\""",O
kata,O
Sutiyoso,U-PERSON
kepada,O
wartawan,O
di,O
sebuah,O
rumah,O
makan,O
di,O
Cirebon,U-LOCATION
",",O
Kamis,B-TIME
(,I-TIME
10,I-TIME
/,I-TIME
7,I-TIME
),L-TIME
malam,O
.,O
Ia,O
mengaku,O
",",O
tidak,O
mudah,O
untuk,O
mewujudkan,O
itu,O
semua,O
",",O
tetapi,O
ia,O
yakin,O
",",O
jika,O
terpilih,O
sebagai,O
presiden,O
dia,O
bisa,O
mewujudkannya,O
.,O
Salah,O
satu,O
modalnya,O
adalah,O
"\""",O
jam,O
terbang,O
"\""",O
selama,O
berkarier,O
di,O
militer,O
dan,O
menjadi,O
Gubernur,O
DKI,O
selama,O
dua,O
periode,O
.,O
Ketika,O
ditanya,O
tentang,O
persiapan,O
untuk,O
pilpres,O
",",O
Sutiyoso,U-PERSON
mengatakan,O
",",O
hari,O
ini,O
dia,O
akan,O
mengundang,O
10,B-QUANTITY
partai,L-QUANTITY
pendukungnya,O
di,O
Bang,O
Yos,O
Centre,O
untuk,O
menegaskan,O
keinginannya,O
mencalonkan,O
diri,O
sebagai,O
calon,O
presiden,O
2009,O
.,O
Partai-partai,O
itu,O
adalah,O
Partai,B-ORGANIZATION
Demokrasi,I-ORGANIZATION
Kebangsaan,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Demokrasi,I-ORGANIZATION
Pembaruan,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Keadilan,I-ORGANIZATION
dan,I-ORGANIZATION
Persatuan,I-ORGANIZATION
Indonesia,L-ORGANIZATION
",",O
PNI,B-ORGANIZATION
Marhaen,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Damai,I-ORGANIZATION
Sejahtera,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Patriot,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Pelopor,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Indonesia,I-ORGANIZATION
Sejahtera,L-ORGANIZATION
",",O
Partai,B-ORGANIZATION
Pemuda,I-ORGANIZATION
Indonesia,L-ORGANIZATION
",",O
serta,O
Partai,B-ORGANIZATION
Pengusaha,I-ORGANIZATION
dan,I-ORGANIZATION
Pekerja,L-ORGANIZATION
.,O
"\""",O
Partai-partai,O
tersebut,O
sejak,O
awal,O
mendukung,O
saya,O
untuk,O
maju,O
",",O
baik,O
yang,O
lolos,O
atau,O
tidak,O
lolos,O
verifikasi,O
tetap,O
saya,O
undang,O
",",O
"\""",O
katanya,O
yang,O
lebih,O
memilih,O
berkeliling,O
dan,O
bertemu,O
langsung,O
masyarakat,O
untuk,O
menyosialisasikan,O
pencalonannya,O
.,O
Pengamat,O
politik,O
Universitas,O
Indonesia,O
(,O
UI,O
),O
",",O
Boni,B-PERSON
Hargens,L-PERSON
",",O
menilai,O
Presiden,O
SBY,U-PERSON
",",O
tak,O
akan,O
merealisasikan,O
wacana,O
melakukan,O
reshuffle,O
",",O
seperti,O
ramai,O
dibicarakan,O
beberapa,O
waktu,O
belakangan,O
ini,O
.,O
Menurutnya,O
isu,O
reshuffle,O
dihembuskan,O
oleh,O
Istana,O
untuk,O
mengalihkan,O
isu,O
dugaan,O
korupsi,O
beberapa,O
kader,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
",",O
seperti,O
M,B-PERSON
Nazaruddin,L-PERSON
",",O
dan,O
kasus,O
bail,O
out,O
Century,O
",",O
yang,O
kembali,O
dihembuskan,O
oleh,O
beberapa,O
orang,O
anggota,O
parlemen,O
.,O
"\""",O
Presiden,O
kayanya,O
lagi,O
main,O
ping-pong,O
",",O
bolak-balik,O
saja,O
",",O
ini,O
kegenitan,O
politik,O
",",O
kita,O
tahu,O
ujungnya,O
",",O
"\""",O
ujar,O
Boni,U-PERSON
dalam,O
acara,O
diskusi,O
yang,O
digelar,O
di,O
Rumah,B-LOCATION
Perubahan,I-LOCATION
2.0,I-LOCATION
",",I-LOCATION
Jakarta,L-LOCATION
",",O
Selasa,B-TIME
(,I-TIME
20,I-TIME
/,I-TIME
9,I-TIME
/,I-TIME
2011,I-TIME
),L-TIME
.,O
Menurutnya,O
saat,O
ini,O
Partai,B-ORGANIZATION
Demokrat,I-ORGANIZATION
(,I-ORGANIZATION
PD,I-ORGANIZATION
),L-ORGANIZATION
",",O
tengah,O
terdesak,O
dari,O
depan,O
dan,O
belakang,O
",",O
setelah,O
kasus,O
M,O
Nazaruddin,O
",",O
dan,O
kasus,O
Century,O
",",O
menyeruak,O
.,O
"\""",O
Ada,O
sejumlah,O
orang,O
menghidupkan,O
kembali,O
sinetron,O
Century,O
",",O
ini,O
menimbulkan,O
gempa,O
politik,O
",",O
khususnya,O
bagi,O
yang,O
berkuasa,O
",",O
di,O
satu,O
sisi,O
digebuk,O
dari,O
Nazaruddin,U-PERSON
",",O
dan,O
Century,O
.,O
Latar,O
belakangnya,O
disitu,O
isu,O
reshuflle,O
",",O
"\""",O
ujarnya,O
.,O
Seperti,O
diberitakan,O
sebelumnya,O
",",O
beberapa,O
waktu,O
terakhir,O
wacana,O
reshuflle,O
kabinet,O
mengemuka,O
.,O
Hal,O
itu,O
setelah,O
sejumlah,O
menteri,O
di,O
Kabinet,O
Indonesia,O
Bersatu,O
Dua,O
",",O
diduga,O
terlibat,O
dalam,O
kasus,O
korupsi,O
",",O
dan,O
rendahnnya,O
beberapa,O
kinerja,O
menteri,O
berdasarkan,O
penilaian,O
Unit,O
Kerja,O
Presiden,O
bidang,O
Pengawasan,O
dan,O
Pengendalian,O
Pembangunan,O
(,O
UKP4,O
),O
.,O
Partai,B-ORGANIZATION
Demokrasi,I-ORGANIZATION
Indonesia,I-ORGANIZATION
Perjuangan,L-ORGANIZATION
menyatakan,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
berhak,O
mengundang,O
siapa,O
saja,O
untuk,O
ikut,O
dalam,O
konvensi,O
.,O
Termasuk,O
mengundang,O
salah,O
satu,O
kader,O
PDI,B-ORGANIZATION
Perjuangan,L-ORGANIZATION
yang,O
menjabat,O
sebagai,O
Gubernur,O
DKI,O
Jakarta,O
Joko,B-PERSON
Widodo,L-PERSON
.,O
"\""",O
Jokowi,U-PERSON
tidak,O
mungkin,O
akan,O
memenuhi,O
undangan,O
tersebut,O
",",O
"\""",O
kata,O
Wakil,O
Sekretaris,O
Jenderal,O
PDI,B-ORGANIZATION
Perjuangan,L-ORGANIZATION
Ahmad,B-PERSON
Basarah,L-PERSON
saat,O
dihubungi,O
",",O
Kamis,B-TIME
",",I-TIME
30,I-TIME
Mei,I-TIME
2013,L-TIME
.,O
Basarah,U-PERSON
menyebutkan,O
ada,O
dua,O
alasan,O
mengapa,O
Jokowi,U-ORGANIZATION
akan,O
menolak,O
tawaran,O
terebut,O
.,O
Pertama,O
",",O
Jokowi,U-PERSON
saat,O
ini,O
sedang,O
fokus,O
menyelesaikan,O
kewajibannya,O
sebagai,O
Gubernur,O
DKI,O
Jakarta,O
.,O
Alasan,O
kedua,O
",",O
kata,O
Basarah,U-PERSON
",",O
calon,O
presiden,O
dan,O
wakil,O
presiden,O
dari,O
PDI,B-ORGANIZATION
Perjuangan,L-ORGANIZATION
diserahkan,O
sepenuhnya,O
kepada,O
ketua,O
umum,O
partai,O
.,O
Menurut,O
dia,O
",",O
mekanisme,O
ini,O
tidak,O
bergantung,O
dengan,O
mekanisme,O
partai,O
lain,O
.,O
"\""",O
Bukan,O
juga,O
oleh,O
mekanisme,O
konvensi,O
Partai,B-ORGANIZATION
Demokrat,L-ORGANIZATION
",",O
"\""",O
kata,O
dia,O
.,O
Dalam,O
beberapa,O
hari,O
terakhir,O
",",O
sejumlah,O
pengurus,O
PDI,B-ORGANIZATION
Perjuangan,L-ORGANIZATION
menyatakan,O
Megawati,B-PERSON
Soekarnoputri,L-PERSON
membuka,O
peluang,O
adanya,O
capres,O
muda,O
yang,O
diusung,O
partainya,O
.,O
Namun,O
PDI,B-ORGANIZATION
Perjuangan,L-ORGANIZATION
belum,O
memutuskan,O
siapa,O
yang,O
akan,O
disorongkan,O
sebagai,O
calon,O
presiden,O
.,O
PDI,O
Perjuangan,O
lebih,O
memprioritaskan,O
memenangkan,O
pemilu,O
legislatif,O
terlebih,O
dahulu,O
.,O
Joko,B-PERSON
Widodo,L-PERSON
merupakan,O
salah,O
satu,O
figur,O
yang,O
tingkat,O
elektabilitasnya,O
tinggi,O
.,O
Bahkan,O
",",O
tingkat,O
elektabilitas,O
Gubernur,O
DKI,O
Jakarta,O
melebihi,O
nama,O
lain,O
yang,O
mendeklarasikan,O
diri,O
sebagai,O
calon,O
presiden,O
.,O
Misalnya,O
Aburizal,B-PERSON
Bakrie,L-PERSON
atau,O
Prabowo,B-PERSON
Subianto,L-PERSON
.,O
Namun,O
dalam,O
berkali-kali,O
kesempatan,O
",",O
Jokowi,U-PERSON
emoh,O
menanggapi,O
serius,O
soal,O
pencalonannya,O
sebagai,O
presiden,O
.,O
Bakal,O
calon,O
presiden,O
Joko,B-PERSON
Widodo,L-PERSON
mengungkapkan,O
",",O
kasus,O
luapan,O
lumpur,O
Lapindo,O
di,O
Porong,B-LOCATION
",",I-LOCATION
Sidoarjo,I-LOCATION
",",I-LOCATION
Jawa,I-LOCATION
Timur,L-LOCATION
",",O
merupakan,O
bukti,O
ketidakberpihakan,O
pemerintah,O
terhadap,O
rakyat,O
.,O
"\""",O
Saya,O
sudah,O
melihat,O
sendiri,O
lumpur,O
Lapindo,O
ini,O
.,O
Dalam,O
posisi,O
ini,O
",",O
negara,O
harusnya,O
hadir,O
sebagai,O
representasi,O
kedaulatan,O
rakyat,O
",",O
"\""",O
ujar,O
Jokowi,U-PERSON
saat,O
mengunjungi,O
lokasi,B-LOCATION
luapan,I-LOCATION
lumpur,I-LOCATION
Lapindo,L-LOCATION
",",O
Kamis,B-TIME
(,I-TIME
29,I-TIME
/,I-TIME
5,I-TIME
/,I-TIME
2014,I-TIME
),L-TIME
.,O
"\""",O
Kalau,O
negara,O
saja,O
absen,O
",",O
artinya,O
negara,O
sudah,O
melupakan,O
rakyat,O
.,O
Sudah,O
jelas,O
kan,O
?,O
"\""",O
sambungnya,O
.,O
Pernyataan,O
Jokowi,U-PERSON
langsung,O
mendapatkan,O
sambutan,O
riuh,O
dan,O
tepuk,O
tangan,O
dari,O
belasan,O
ribu,O
warga,O
yang,O
hadir,O
di,O
tepi,O
luapan,O
lumpur,O
",",O
sejak,O
Kamis,O
pagi,O
.,O
Mereka,O
meneriakkan,O
nama,O
Jokowi,U-PERSON
sambil,O
mengibarkan,O
bendera,O
PDI,O
-,O
P.,O
Jokowi,U-PERSON
sampai,O
ke,O
lokasi,O
luapan,O
tersebut,O
pukul,O
15.50,B-TIME
WIB,L-TIME
.,O
Kedatangan,O
Jokowi,U-PERSON
disambut,O
oleh,O
belasan,O
ribu,O
warga,O
yang,O
telah,O
menunggunya,O
sejak,O
Kamis,U-TIME
pagi,O
.,O
Perdana,O
Menteri,O
Israel,U-LOCATION
Benjamin,B-PERSON
Netanyahu,L-PERSON
memperingatkan,O
warga,O
Palestina,U-LOCATION
",",O
Minggu,B-TIME
(,I-TIME
24,I-TIME
/,I-TIME
8,I-TIME
),L-TIME
",",O
untuk,O
segera,O
meninggalkan,O
',O
lokasi,O
tempat,O
militan,O
beroperasi,O
",",O
',O
satu,O
hari,O
setelah,O
Israel,U-LOCATION
meratakan,O
gedung,O
apartemen,O
13,O
lantai,O
.,O
Pesawat,O
tempur,O
pertama,O
Israel,U-LOCATION
menembakkan,O
roket,O
tak,O
berpeledak,O
ke,O
gedung,O
tersebut,O
",",O
satu,O
tanda,O
kepada,O
warga,O
untuk,O
keluar,O
",",O
sebelum,O
menyerangnya,O
.,O
Setidaknya,O
17,B-QUANTITY
orang,I-QUANTITY
terluka,L-QUANTITY
dalam,O
serangan,O
terhadap,O
gedung,O
tersebut,O
",",O
yang,O
Israel,U-LOCATION
nyatakan,O
telah,O
digunakan,O
Hamas,U-ORGANIZATION
sebagai,O
pusat,O
komando,O
.,O
"\""",O
Saya,O
serukan,O
kepada,O
warga,O
Gaza,U-LOCATION
untuk,O
melakukan,O
evakuasi,O
secepatnya,O
dari,O
setiap,O
lokasi,O
tempat,O
Hamas,U-ORGANIZATION
melancarkan,O
kegiatan,O
teroris,O
.,O
Setiap,O
tempat,O
yang,O
digunakan,O
Hamas,U-ORGANIZATION
adalah,O
target,O
bagi,O
kami,O
",",O
"\""",O
kata,O
Netanyahu,U-PERSON
dalam,O
pernyataan,O
publik,O
pada,O
rapat,O
kabinet,O
.,O
Dengan,O
tidak,O
ada,O
tanda-tanda,O
berakhirnya,O
pertempuran,O
yang,O
saat,O
ini,O
telah,O
memasuki,O
pekan,O
ketujuh,O
",",O
pernyataan,O
tegas,O
Netanyahu,U-PERSON
sepertinya,O
mengindikasikan,O
satu,O
langkah,O
maju,O
berani,O
menyerang,O
permukiman,O
padat,O
penduduk,O
",",O
meski,O
berisiko,O
semakin,O
dikecam,O
internasional,O
.,O
Ribuan,B-QUANTITY
rumah,L-QUANTITY
telah,O
hancur,O
dalam,O
konflik,O
itu,O
.,O
Hampir,O
500.000,B-QUANTITY
orang,L-QUANTITY
telah,O
mengungsi,O
dari,O
wilayah,O
yang,O
dihuni,O
sekitar,O
"1,8",B-QUANTITY
juta,I-QUANTITY
warga,L-QUANTITY
Palestina,U-LOCATION
.,O
Serangan,O
Israel,U-LOCATION
telah,O
menghantam,O
sejumlah,O
sekolah,O
dan,O
masjid,O
",",O
tidak,O
ada,O
tempat,O
yang,O
aman,O
.,O
Israel,U-LOCATION
telah,O
menyatakan,O
Hamas,U-ORGANIZATION
bertanggung,O
jawab,O
atas,O
korban,O
tewas,O
pada,O
rakyat,O
sipil,O
karena,O
kelompok,O
itu,O
beroperasi,O
di,O
antara,O
mereka,O
.,O
Hamas,U-ORGANIZATION
",",O
dikatakan,O
Israel,U-LOCATION
",",O
menggunakan,O
sekolah-sekolah,O
dan,O
masjid,O
untuk,O
menyimpan,O
persenjataan,O
dan,O
memanfaatkannya,O
sebagai,O
tempat,O
untuk,O
meluncurkan,O
serangan,O
roket,O
lintas,O
batas,O
.,O
Menteri,O
kesehatan,O
Palestina,O
mengatakan,O
korban,O
tewas,O
sudah,O
mencapai,O
2.108,B-QUANTITY
orang,L-QUANTITY
",",O
sebagian,O
besar,O
di,O
antaranya,O
rakyat,O
sipil,O
dan,O
lebih,O
dari,O
400,B-QUANTITY
orang,L-QUANTITY
adalah,O
anak-anak,O
",",O
di,O
Jalur,B-LOCATION
Gaza,L-LOCATION
sejak,O
8,B-TIME
Juli,L-TIME
",",O
ketika,O
Israel,U-LOCATION
meluncurkan,O
serangan,O
bermaksud,O
untuk,O
mengakhiri,O
serangan,O
roket,O
Hamas,U-ORGANIZATION
ke,O
wilayahnya,O
.,O
Setidaknya,O
64,B-QUANTITY
tentara,L-QUANTITY
dan,O
empat,B-QUANTITY
warga,I-QUANTITY
sipil,L-QUANTITY
Israel,U-LOCATION
telah,O
tewas,O
.,O
Unjuk,O
rasa,O
massa,O
Prabowo,B-PERSON
-,I-PERSON
Hatta,L-PERSON
di,O
sekitar,O
patung,O
kuda,O
",",O
Jakarta,B-LOCATION
Pusat,L-LOCATION
sempat,O
ricuh,O
karena,O
massa,O
memaksa,O
mendekati,O
gedung,O
MK,O
yang,O
harusnya,O
steril,O
.,O
Untuk,O
memukul,O
mundur,O
massa,O
",",O
aparat,O
menyemprotkan,O
gas,O
air,O
mata,O
dan,O
meriam,O
air,O
.,O
Betrok,O
aparat,O
tersebut,O
membuat,O
setidaknya,O
46,B-QUANTITY
orang,L-QUANTITY
dilarikan,O
ke,O
rumah,O
sakit,O
untuk,O
mendapatkan,O
tindakan,O
medis,O
.,O
Atas,O
hal,O
itu,O
",",O
Menko,O
Polhukam,O
menyampaikan,O
permohonan,O
